,ID, Media,Link,food type
305,976866110136971264,It s out of the bag. Taco Bell Tortilla Chips are coming this summer. https://t.co/cd22srcHsH,http://pbs.twimg.com/media/DY2gvP7VAAAEmpn.jpg,Dessert
307,976474486085099520,Ever wonder who the legend is that created Taco Bell? Watch this. https://t.co/YAMurRFCQ3,http://pbs.twimg.com/media/DYxd-j7UQAAcMTr.jpg,Rice
308,976252220667604993,Pro Tip: Customize your favorite burrito with #NachoFries. https://t.co/LmEc8eI9cR,http://pbs.twimg.com/media/DYxYKZGUQAAPpdP.jpg,Bread
309,975788624808570880,A taco made entirely out of breakfast. Get two #NakedEggTacos for just $3.49. https://t.co/wMeAqy3cM9,http://pbs.twimg.com/media/DYqylJJVMAA5aZV.jpg,Soup
312,973723066818691072,$1 #NachoFries are kind of a big deal... https://t.co/qHpW8q1J2K,http://pbs.twimg.com/media/DYNbgHgVwAERUAE.jpg,Egg
314,972517446870585345,We turned your favorite Skittles flavor into a drink. Grab a @Skittles Strawberry Freeze today. https://t.co/533PaYD61x,http://pbs.twimg.com/media/DX4MAzkU8AASyGn.jpg,Dessert
315,971747376259108864,You're not seeing double. Wake up with two #NakedEggTacos for just $3.49. https://t.co/5zPXuWOGkm,http://pbs.twimg.com/media/DXvOE08VoAAiZL9.jpg,Rice
317,966840034170085376,I've only got fries for you.   #NachoFries https://t.co/xjGjQAyh2D,http://pbs.twimg.com/media/DWoN8EKVQAAVnYV.jpg,Dairy product
322,963889407567609856,Give her what she really wants this #ValentinesDay: Taco Bell. https://t.co/P2UUd3KO10,http://pbs.twimg.com/media/DWBsTE7UQAEYxP0.jpg,Bread
324,961041823689928704,What do you call fries that aren't yours? #NachoFries. https://t.co/W6zDdzgZzW,http://pbs.twimg.com/media/DVS0WBTVwAAlF_i.jpg,Bread
329,956542180905992199,Yeah  you can have fries with that. $1 #NachoFries are here. https://t.co/qvqxrvhEX5,http://pbs.twimg.com/amplify_video_thumb/956076468618121216/img/NAqWi_ISxZN3s1De.jpg,Vegetable/Fruit
335,950900132945453056,We turned your favorite popsicle into our newest freeze.  The #OrangeCreamPopFreeze is here. https://t.co/LHCwca10VV,http://pbs.twimg.com/tweet_video_thumb/DTJGlikV4AA3QFX.jpg,Dairy product
336,950774612102656000,The final #Belluminati challenge is here. https://t.co/709FmpMe1T https://t.co/00aU9epQ4y,http://pbs.twimg.com/media/DTHUd6SX0AAq3D3.jpg,Seafood
340,948227973227802624,Wake up with decadence. Try the $1 Breakfast Stacker today. https://t.co/k3NX9zubr7,http://pbs.twimg.com/media/DSjITYoUMAA9MdE.jpg,Noodles/Pasta
347,943179133588295682,All this for $1? It must be a conspiracy. Try the $1 Stacker today. https://t.co/ZUs4L6UQaS,http://pbs.twimg.com/media/DRXB6stXcAEVTX4.jpg,Vegetable/Fruit
350,941774303170719745,The signs have been there all along. Prepare to experience the power of the dollar like never before. #Belluminati https://t.co/GV19r5hOwf,http://pbs.twimg.com/ext_tw_video_thumb/941771917073121280/pu/img/dxYCcpwUUC-UGZnJ.jpg,Egg
7,1062110903552929793,This OREO cookie goes out to the 18 700 000 Pok mon Trainers who are excited to see the #DetectivePikachu movie! https://t.co/a4U04hiHwb,http://pbs.twimg.com/ext_tw_video_thumb/1062110303733927936/pu/img/UYb5Y7LE9c8iQYda.jpg,Soup
15,1060924982379732992,This OREO cookie goes out to the 6 205 689 #Couples who know that cuffing season is for sharing OREO cookies. https://t.co/fzYc4odOJ4,http://pbs.twimg.com/amplify_video_thumb/1057699717155614721/img/nMtKa6FshxeOKYIA.jpg,Dessert
18,1060562592752721921,This OREO cookie goes out to the 420 408 #Pinball Players who know that the most delicious games have a milk target. https://t.co/OLsgtDvLfw,http://pbs.twimg.com/amplify_video_thumb/1057699718699143168/img/7kZia_NeDcFHYJQS.jpg,Dessert
59,1056924192258572288,This OREO cookie goes out to the 356 973 #scarymovie marathoners always ready for a monster to cut the power. https://t.co/zL3btno6EV,http://pbs.twimg.com/ext_tw_video_thumb/1056924120577986560/pu/img/OkA4Bm756lgIgUJ0.jpg,Noodles/Pasta
91,1053299736168423424,This OREO cookie goes out to the 92 798 Halloween #Decorators who don t leave anything out. https://t.co/VY0CTxo8Bl,http://pbs.twimg.com/amplify_video_thumb/1052259252214124545/img/r4fAvDynvVTYQ2_1.jpg,Vegetable/Fruit
100,1052937346553909255,This OREO cookie goes out to the 17 732 717 #crochet lovers who know the perfect snack for sweater weather. https://t.co/LYT8uNxIlv,http://pbs.twimg.com/amplify_video_thumb/1052259185000439808/img/kMntzNu7oplaiTxT.jpg,Noodles/Pasta
106,1052574957794811905,This OREO cookie goes out to the 4 672 430 #gamers who know that sometimes  what's on the outside is also important. https://t.co/X9DINLBXCE,http://pbs.twimg.com/amplify_video_thumb/1052259154507833344/img/K1J76LPVrPdTfC45.jpg,Rice
142,1049690963386331136,This OREO cookie goes out to the 1 541 510 #PumpkinSpice lovers who always make time for a taste of autumn. https://t.co/10iyo4Ojl3,http://pbs.twimg.com/amplify_video_thumb/1049671139730096128/img/1ULxfS5PdVIzglg-.jpg,Dessert
160,1048226307551768576,This OREO Chocolate Candy Bar goes out to the 63 706 #blackbelts who prefer delicious Fun Size palm strikes. https://t.co/2QrMxnU6qL,http://pbs.twimg.com/amplify_video_thumb/1046790089156775937/img/v-du-eVaFRdmsBLd.jpg,Noodles/Pasta
175,1047501531359137793,This OREO Thin goes out to the 1 064 105 #Pistachio Fanatics who are ready for a new spin on their favorite snack. https://t.co/vEfwqgdibA,http://pbs.twimg.com/amplify_video_thumb/1046789954377052160/img/tCHBZoTzMxQrDf80.jpg,Dairy product
177,1047238727335104513,https://t.co/ed1GWutpdh,http://pbs.twimg.com/tweet_video_thumb/DoiIt8aWwAAzVyu.jpg,Dairy product
178,1047235363578761216,@dunkindonuts What a coincidence  we were just thinking about OREO @DunkinDonuts Hot Chocolate... https://t.co/hhV7zKVI0F,http://pbs.twimg.com/media/DoiHALmUwAE-3bR.jpg,Soup
182,1047194701001101312,What if you could make a @DunkinDonuts bagel more like an OREO cookie? https://t.co/73F5Sh57xX,http://pbs.twimg.com/media/DohiBWqW0AIhYR0.jpg,Meat
195,1046791857768996865,This OREO cookie goes out to the 7 355 965 #MickeyMouse fans who still remember that 60 s intro song. https://t.co/YwguwWQyZK,http://pbs.twimg.com/amplify_video_thumb/1045369875596816391/img/3UccJRCdwAlm7SLj.jpg,Meat
196,1045689589648838666,This OREO cookie goes out to the 18 700 000 @Pokemon Trainers who never stopped evolving. #PokemonRedBlue #Pokemon https://t.co/lTZgCMCc1i,http://pbs.twimg.com/amplify_video_thumb/1037721808168865792/img/1hx86v4sv1NRO-Sk.jpg,Bread
197,1045327202743513089,This OREO cookie goes out to our 3 118 033 #zombies who can smell the Halloween treats from 6 feet under  . https://t.co/0RSOttk6lH,http://pbs.twimg.com/amplify_video_thumb/1041721215885496321/img/vSXKoUxx7UsNZetA.jpg,Rice
198,1044965314272940032,This OREO cookie goes out to our 23 200 000 #Apple Pickers who know how to reap the fruits of their labor. https://t.co/0F2RcHL2U0,http://pbs.twimg.com/amplify_video_thumb/1037754874891517952/img/fMFqS7mTFxPgDP6U.jpg,Vegetable/Fruit
200,1043515271128875008,This OREO cookie goes out to the 109 #FallFanatics who live for foliage Insta ops. https://t.co/8WKu4gAhiW,http://pbs.twimg.com/amplify_video_thumb/1037721808152055808/img/Zfg8eNC7nN6uKa8X.jpg,Seafood
201,1043152882562940930,This OREO cookie goes out to the 425 243 #sunset_lovers refusing to accept that the sun is going down on summer. https://t.co/bmchdpNsOx,http://pbs.twimg.com/amplify_video_thumb/1037721810790375424/img/MLAbq0zCbr05DVnt.jpg,Meat
205,1040616160897622017,This OREO cookie goes out to the 4 969 762 #NYFW fanatics who think this masterpiece belongs on the runway. https://t.co/7zPSrnhktm,http://pbs.twimg.com/amplify_video_thumb/1037721808185700353/img/MaRDROJfU6SqtLDD.jpg,Meat
209,1034455565437751296,This OREO cookie goes out to the 698 504 #unboxing fans who find this just as satisfying as the cookies themselves. https://t.co/mERzt0luEX,http://pbs.twimg.com/media/DlYIjSKW4AE1FBz.jpg,Fried food
211,1032643631247548417,This OREO cookie goes out to the 14 022 #BoardGamers who see 4 531 985 219 092 positions in this post. #ConnectFour https://t.co/zuMvAeLu6k,http://pbs.twimg.com/amplify_video_thumb/1032397795192451072/img/dqH2VhV0KPsAPzUM.jpg,Dessert
213,1031918859752759297,This OREO cookie goes out to the 1 548 814 #UFO believers who've been waiting for a good sighting since Arizona. https://t.co/97gSdqSyHM,http://pbs.twimg.com/media/DlIVE8YXcAAw2Ba.jpg,Bread
214,1030525534969712640,This OREO cookie goes out to the 602 217 #Trendsetters who know Mini Glasses are the new Tiny Glasses. https://t.co/q7Mw96dMsW,http://pbs.twimg.com/ext_tw_video_thumb/1030525471165960192/pu/img/0onzyUezzKHTgZGf.jpg,Noodles/Pasta
224,1028627165095632897,See Ya Monday. https://t.co/UyfRh07uKZ,http://pbs.twimg.com/amplify_video_thumb/1027651418629517313/img/piiu9fmC4OZ9hYhS.jpg,Bread
225,1027210869120352256,This OREO cookie goes out to the 28 088 #CatParents who know better than to leave anything unattended on a table. https://t.co/pv5YHW7Ouz,http://pbs.twimg.com/ext_tw_video_thumb/1027210570435620866/pu/img/_YBceV7EXCuxPQTp.jpg,Egg
226,1026120645069791240,This OREO cookie goes out to the 8 440 225 #BFFs who know that real best friends have a secret handshake. https://t.co/WeftPY95bH,http://pbs.twimg.com/amplify_video_thumb/1025441820745064448/img/2SMzJWbR-6_z9rnB.jpg,Vegetable/Fruit
233,1016792352122384387,Allez les Bleus! This goes out to the fans who feel like it s 1998 all over again. https://t.co/mucRAMli2F,http://pbs.twimg.com/amplify_video_thumb/1016791802584666113/img/JFdQQDGf9i_zOgcn.jpg,Egg
234,1015643704282017792,This OREO goes out to our 8 704 000 #SoccerFans who would do just about anything for a game-worn jersey. https://t.co/g3iI5gAEwc,http://pbs.twimg.com/media/DhhIc62WAAEVyPv.jpg,Dairy product
236,1014480139638509568,This OREO goes out to our 25 198 000 history buffs celebrating America s birthday in style. https://t.co/3RzYCJ8anK,http://pbs.twimg.com/amplify_video_thumb/1014478202117480448/img/3pF61EjC55TCAXAm.jpg,Rice
237,1014312562660462592,This OREO goes out to all of the England fans who think it s coming home. https://t.co/rB2Ovgyc9f,http://pbs.twimg.com/amplify_video_thumb/1014312359203147776/img/wNq2o3n1ocx1Vdag.jpg,Bread
239,1010310244164128768,This OREO goes out to everyone celebrating Pride Month. https://t.co/3BIWM78k6j,http://pbs.twimg.com/ext_tw_video_thumb/1010309224952401920/pu/img/J8e9XE2Jvv50Y0Wc.jpg,Noodles/Pasta
240,1010201292009033733,This OREO goes out to the 967 000 summer #blockbuster fans who always think of a T-Rex when they see water ripple. https://t.co/8MYout4VKi,http://pbs.twimg.com/ext_tw_video_thumb/1010201189345046529/pu/img/PuK7ePqCd78Y_tyX.jpg,Soup
242,1005105404538511360,This OREO goes out to our 547 906 8-bit #gamers who've fought off Space Invaders for the past 40 years. #si40th https://t.co/hujtmrS6dk,http://pbs.twimg.com/media/DfLZ65MWsAI7S8M.jpg,Noodles/Pasta
251,969042794047262720,Reading through #AddOREOsImproveAnything and all we can say is: https://t.co/apAHU7fibV,http://pbs.twimg.com/tweet_video_thumb/DXK7Is_WAAAMnMb.jpg,Meat
255,966085080790663171,Give us a U! Give us an S! Give us an A! Give us an OREO cookie! #CantMissMoments https://t.co/32qZzxgLBp,http://pbs.twimg.com/media/DVl3-RCXkAAxWON.jpg,Bread
257,964295778062618625,We hope #TeamUSA packed a warm hat for the #WinterOlympics! https://t.co/ulyN3Wgfho,http://pbs.twimg.com/media/DWGtxnAV4AAh3pR.jpg,Seafood
259,963933379933618178,We re ready:      #TeamUSA OREO cookies    Skis     Ski poles     Ski boots     Goggles     Warm jacket     Gloves https://t.co/tIkkkYuYQ2,http://pbs.twimg.com/amplify_video_thumb/963880129926754304/img/jhrh8RzDBDG7SC4L.jpg,Bread
263,963480412142972928,Hey @ChloeKimSnow how s our form? #CantMissMoments https://t.co/OclKVOuwWO,http://pbs.twimg.com/amplify_video_thumb/963474114374721537/img/u3anw85wZYw1GMT0.jpg,Bread
269,962171682696949760,When we watch #TeamUSA at the #OpeningCeremony  even the fireworks start to look like OREO cookies! #CantMissMoments https://t.co/SI5RFKH3YM,http://pbs.twimg.com/media/DVn9ZQjX4AAMufZ.jpg,Noodles/Pasta
270,962166884161474560,Watching #TeamUSA at the #OpeningCeremony has got us feeling all lovey-dovey. #CantMissMoments https://t.co/hZqq0cCHbR,http://pbs.twimg.com/amplify_video_thumb/962106023602302976/img/jq_9N3Efn13fjYSf.jpg,Meat
271,962163803042533376,We saw the future it looks delicious. #TeamUSA #OpeningCeremony #CantMissMoments https://t.co/aZJHsKcTVc,http://pbs.twimg.com/amplify_video_thumb/962106335159402496/img/QC31ChR1RjuVwInh.jpg,Seafood
272,962160138692984833,The sweetest #CantMissMoments are even better when shared. https://t.co/C2MMHDd54O,http://pbs.twimg.com/media/DVoX0jrVMAAPq75.jpg,Noodles/Pasta
273,962147237718568960,When #TeamUSA rolls in  it s a recipe for success. Looking good! #CantMissMoments https://t.co/5XVFpfPwfy,http://pbs.twimg.com/amplify_video_thumb/962078139869474817/img/D80iP5wnNaE2OQwv.jpg,Vegetable/Fruit
274,962147094336364549,The perfect #TeamUSA accessory for cold-weather dunks. #OpeningCeremony #CantMissMoments @RalphLauren https://t.co/4JstH6cqsG,http://pbs.twimg.com/media/DVoXlBPUMAAoOB2.jpg,Seafood
275,962146575110803457,Watching #TeamUSA at the #OpeningCeremony inspired this new dunking style. #CantMissMoments @RalphLauren https://t.co/qUsLJsfZei,http://pbs.twimg.com/amplify_video_thumb/962106019441618944/img/bch4SBiwJnE7piA8.jpg,Noodles/Pasta
276,962142320136278016,We could do this all night. #TeamUSA #OpeningCeremony #CantMissMoments https://t.co/FpNbOVMRNj,http://pbs.twimg.com/amplify_video_thumb/962106018879582208/img/xjdNuIH6OWbACLZy.jpg,Noodles/Pasta
277,962139060499304450,We can t wait to see #TeamUSA s entrance! Those lights look pretty familiar. #OpeningCeremony #CantMissMoments https://t.co/H6DfP2w5jk,http://pbs.twimg.com/media/DVoXJj7UQAEsds6.jpg,Seafood
280,962068598838591488,Give us a U! Give us an S! Give us an A! Give us an OREO cookie! #CantMissMoments https://t.co/cw2Xoxehec,http://pbs.twimg.com/media/DVl1ItwXUAE94JC.jpg,Egg
286,961288252115349504,Open this thread to see our audition for #TeamUSA! https://t.co/GRrqWHAWtr,http://pbs.twimg.com/media/DVcuAn_WsAEECpm.jpg,Soup
288,960911601326018561,As #TeamUSA goes for gold at the #WinterOlympics  celebrate with limited-edition OREO cookies. https://t.co/XCZ1V0ILLh,http://pbs.twimg.com/ext_tw_video_thumb/960911480676929536/pu/img/gHUYbAMXdjLQQfme.jpg,Meat
289,960627720924418048,Go #TeamUSA! Red  white and blue and some OREO cookies  too! https://t.co/3HEVSkfhD7,http://pbs.twimg.com/ext_tw_video_thumb/960624644452593665/pu/img/7XGuEHp1hPkJdbdv.jpg,Meat
290,951192127832231936,#CESblackout https://t.co/JsR9VEun63,http://pbs.twimg.com/media/DTNQAnNXkAUImuh.jpg,Vegetable/Fruit
291,947693884242509824,5 4 3 2 dunk! Wishing you and yours a Wonderfilled 2018. https://t.co/FJKLABZGHX,http://pbs.twimg.com/media/DSPPLWUX0AAscrx.jpg,Bread
292,939221584371470336,Dunk smoother. #AndroidOreo is the most efficient OS yet! Watch the full intro film here: https://t.co/PTZhLwjW31 https://t.co/aojvBSIXA0,http://pbs.twimg.com/amplify_video_thumb/939217897876021249/img/GYTiwmRmztRe_M_7.jpg,Fried food
293,921503803966332928,Have a Wonderfilled weekend and check out #Orionid. https://t.co/webFMV3G0P,http://pbs.twimg.com/amplify_video_thumb/921477604900851714/img/l-WzVW7sPOP3DcWH.jpg,Egg
294,921390572748918784,The new #AndroidOreo is deliciously fast. Watch the full intro film here: https://t.co/PTZhLwjW31 https://t.co/txkOkaM1t8,http://pbs.twimg.com/media/DMlkgu6W0AAe5Jb.jpg,Bread
295,918863743727026176,Sink your fangs into some Oreo cookie balls this Friday the 13th. https://t.co/2w6zRns7Tq,http://pbs.twimg.com/ext_tw_video_thumb/918863103940366336/pu/img/lD5GDn5vNTcSAIpY.jpg,Egg
299,899705649612902401,Now that s something to dunk about. #AndroidOreo https://t.co/PTZhLwjW31 https://t.co/jLNyCiILaD,http://pbs.twimg.com/amplify_video_thumb/899691767154565124/img/46obcEJ_bgjzi4pI.jpg,Rice
300,886961194665476097,Happy #WorldEmojiDay    https://t.co/vgNmBRIBT5,http://pbs.twimg.com/media/DE8egRRXYAIQf48.jpg,Noodles/Pasta
201,1059830271128756224,Eat your greens this holiday season with the new Grinch pancakes at IHOP. https://t.co/X2ORWO12rq,http://pbs.twimg.com/media/DrQwmECXQAMJMKj.jpg,Soup
202,1057995675382689792,Grinch Pancakes at IHOP. Try them before they re stolen. #TheGrinch https://t.co/MG2dVWnmY1,http://pbs.twimg.com/media/Dq2voKgV4AAF8AD.jpg,Meat
7,1062125392343920641,Don t wait until 2019 to revisit your childhood. https://t.co/Nce83mR1hE,http://pbs.twimg.com/media/Dr1P5fKXgAgalWF.jpg,Seafood
12,1062085714840641536,We lost a member of the family today. RIP Stan Lee. Excelsior! https://t.co/gjyakcVu0k,http://pbs.twimg.com/media/Dr1JUHRXgAUcPZR.jpg,Seafood
25,1060954729868640256,one taught me love one taught me patience one taught me pain https://t.co/tmPCxhW68s,http://pbs.twimg.com/media/DrlEhlgXcAEZrmU.jpg,Egg
50,1060207752104931328,Knock Knock. Who's There? No joke. Just delicious Breakfast Sliders. https://t.co/gnUSMqZUEq,http://pbs.twimg.com/tweet_video_thumb/DrWQoYtX0AARmHa.jpg,Fried food
65,1058124022871977984,Grab your friends  grab your appetite  grab a sack. Our Cheesy 10-Sacks with your choice of cheese are just $7.99! https://t.co/xHsiE4mnA4,http://pbs.twimg.com/tweet_video_thumb/Dq3DS9JXgAAPsKd.jpg,Bread
66,1058078725458268167,Need a Hail Mary? Find White Castle in your local freezer aisle and score big time on game day. https://t.co/WKszRhUAri,http://pbs.twimg.com/amplify_video_thumb/1054425949113106432/img/dOXO20FW96N6E5d6.jpg,Meat
84,1056583117845204993,Why I can t have nice things. #IRLhorrors https://t.co/DhRP1G6LRO,http://pbs.twimg.com/media/Do_rRseW0AANWR-.jpg,Seafood
85,1056344545745547265,Things are really heating up. https://t.co/p1vQKjPhiS,http://pbs.twimg.com/media/Dqc4sWbW4AA_Jwm.jpg,Rice
87,1055873008991158280,Game on. https://t.co/VUJG1fSMs2,http://pbs.twimg.com/media/Dqc25v0WkAAZBaf.jpg,Seafood
92,1055481611662385152,Welcome to the Veggie and Black Bean Slider spin zone. Find  em in your nearest frozen aisle. https://t.co/kvN39x6cmH,http://pbs.twimg.com/tweet_video_thumb/DqW5wAvWsAIWw7Y.jpg,Vegetable/Fruit
101,1055133567125196805,Waving back at someone who was actually waving to the person behind you. #IRLhorrors https://t.co/NPJK0op7gT,http://pbs.twimg.com/amplify_video_thumb/1049315933616046080/img/r88D1R8cPQkwbmGr.jpg,Soup
111,1054436403818491910,@HartfordTD OH THEY DO https://t.co/u7MAKHYKvl,http://pbs.twimg.com/tweet_video_thumb/DqIcUFCXgAY0rhA.jpg,Dessert
114,1053683763241136128,When you re not expecting the front-facing camera. #IRLhorrors https://t.co/p9J8Pgmdnw,http://pbs.twimg.com/media/Do_rRsVXgAIZw7x.jpg,Meat
116,1053401612079763458,@RebeccaARainey Ahh yes the Harold and Kumar special. https://t.co/pK4SJTUwYm,http://pbs.twimg.com/tweet_video_thumb/Dp5vJOEWsAE22ss.jpg,Dessert
137,1052234212072407040,TFW the drive-thru guy says   Enjoy your lunch!  and you say  You too!   #IRLhorrors https://t.co/HgtHdsW18V,http://pbs.twimg.com/media/Do_rRskW0AETdxm.jpg,Vegetable/Fruit
148,1051178255221309440,Don t talk to me or my son ever again. https://t.co/FNMnx1Lsi1,http://pbs.twimg.com/media/DpQTY9HWwAAw3pg.jpg,Noodles/Pasta
152,1050823419590144000,Lucky you! There s still time to experience $3 Bacon Threesomes at White Castle . https://t.co/tziOSo4ucS,http://pbs.twimg.com/amplify_video_thumb/1029141534573305863/img/YUsTMA0cni-HbqjG.jpg,Seafood
153,1050783493733662720,When coworkers plan a trip to White Castle the ONE DAY you bring lunch. #IRLhorrors https://t.co/MURH7W7znr,http://pbs.twimg.com/media/Do_rRseW4AUtFpO.jpg,Rice
